DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-33.50265847815711
LONGITUD,-70.70821188888439
ALTURA,518.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2013-10-11 12:00:00,1070.74,960.88,89.99,19.87,968.72,870.32,98.40,977.83,22.39,1.38,0.00,0.00
2013-10-11 13:00:00,1069.07,959.31,89.92,19.85,967.38,869.06,98.32,976.85,24.20,1.99,0.00,0.00
2013-10-11 14:00:00,988.55,883.99,86.09,18.46,899.84,805.70,94.14,966.76,25.43,2.44,0.00,0.00
2013-10-11 15:00:00,835.69,741.22,78.65,15.82,771.24,685.24,86.00,944.98,26.52,2.65,0.00,0.00
2013-10-11 16:00:00,623.86,544.00,67.71,12.15,592.14,518.10,74.04,905.54,25.72,2.96,0.00,0.00
2013-10-11 17:00:00,373.12,312.26,53.12,7.75,377.68,319.60,58.08,829.91,24.41,2.96,0.00,0.00
2013-10-11 18:00:00,117.13,81.37,32.68,3.07,149.86,114.12,35.74,646.95,22.56,2.62,0.00,0.00
2013-10-11 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.60,2.11,1.00,0.00
2013-10-11 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.69,1.56,1.00,0.00
2013-10-11 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.28,1.08,1.00,0.00
2013-10-11 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.33,0.82,1.00,0.00
2013-10-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.38,0.49,1.00,0.00
2013-10-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.55,0.46,1.00,0.00
2013-10-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.76,0.47,1.00,0.00
2013-10-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,0.64,1.00,0.00
2013-10-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.16,0.76,1.00,0.00
2013-10-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.72,1.00,0.00
2013-10-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.13,0.62,1.00,0.00
2013-10-12 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.30,0.63,1.00,0.00
2013-10-12 07:00:00,125.20,88.17,33.75,3.28,159.82,122.92,36.90,671.98,9.25,0.39,0.00,0.00
2013-10-12 08:00:00,384.91,322.81,54.08,8.02,390.72,331.58,59.14,847.22,11.10,0.18,0.00,0.00
2013-10-12 09:00:00,634.79,553.86,68.53,12.40,604.42,529.48,74.94,915.83,13.76,0.30,0.00,0.00
2013-10-12 10:00:00,843.33,748.02,79.29,16.02,780.76,694.06,86.70,950.25,16.70,0.60,0.00,0.00
2013-10-12 11:00:00,991.27,886.20,86.50,18.57,905.34,810.76,94.58,967.71,19.44,1.17,0.00,0.00
2013-10-12 12:00:00,1066.03,956.13,90.04,19.86,968.08,869.62,98.46,973.76,21.78,1.71,0.00,0.00
2013-10-12 13:00:00,1062.07,952.41,89.86,19.79,964.68,866.42,98.26,970.86,23.35,2.31,0.00,0.00
2013-10-12 14:00:00,980.23,875.91,85.95,18.38,895.90,801.92,93.98,959.24,24.23,2.78,0.00,0.00
2013-10-12 15:00:00,827.77,733.51,78.52,15.75,767.54,681.68,85.86,936.82,25.01,2.89,0.00,0.00
2013-10-12 16:00:00,617.25,537.51,67.66,12.09,589.34,515.36,73.98,896.94,24.22,3.11,0.00,0.00
2013-10-12 17:00:00,368.62,307.75,53.15,7.72,376.32,318.20,58.12,821.13,22.95,2.92,0.00,0.00
2013-10-12 18:00:00,115.84,79.81,32.94,3.09,150.66,114.64,36.02,639.93,21.14,2.56,0.00,0.00
2013-10-12 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.30,2.04,1.00,0.00
2013-10-12 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.18,1.37,1.00,0.00
2013-10-12 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.73,0.88,1.00,0.00
2013-10-12 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.99,0.58,1.00,0.00
2013-10-12 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,0.41,1.00,0.00
2013-10-13 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.47,0.30,1.00,0.00
2013-10-13 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.87,0.25,1.00,0.00
2013-10-13 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.37,1.00,0.00
2013-10-13 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.84,0.47,1.00,0.00
2013-10-13 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96,0.41,1.00,0.00
2013-10-13 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.43,0.31,1.00,0.00
2013-10-13 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.59,0.31,1.00,0.00
2013-10-13 07:00:00,126.01,88.43,34.24,3.34,162.74,125.30,37.44,668.69,9.71,0.22,0.00,0.00
2013-10-13 08:00:00,384.40,321.94,54.40,8.06,393.10,333.62,59.48,843.44,10.90,0.19,0.00,0.00
2013-10-13 09:00:00,635.39,554.03,68.88,12.48,608.20,532.88,75.32,915.63,13.29,0.34,0.00,0.00
2013-10-13 10:00:00,846.59,750.70,79.75,16.15,787.18,699.98,87.20,953.85,15.92,0.51,0.00,0.00
2013-10-13 11:00:00,997.74,891.85,87.12,18.77,914.68,819.42,95.26,974.40,18.85,1.07,0.00,0.00
2013-10-13 12:00:00,1071.46,960.81,90.61,20.04,976.58,877.50,99.08,979.33,21.33,1.59,0.00,0.00
2013-10-13 13:00:00,1066.67,956.33,90.39,19.95,972.46,873.62,98.84,975.93,23.16,2.23,0.00,0.00
2013-10-13 14:00:00,983.77,878.79,86.46,18.52,902.70,808.16,94.54,963.73,24.49,2.65,0.00,0.00
2013-10-13 15:00:00,830.79,735.94,78.98,15.87,773.78,687.42,86.36,941.62,25.66,2.82,0.00,0.00
2013-10-13 16:00:00,619.61,539.33,68.08,12.21,594.94,520.50,74.44,902.08,25.18,3.05,0.00,0.00
2013-10-13 17:00:00,370.13,308.74,53.57,7.82,381.06,322.48,58.58,826.68,24.09,2.95,0.00,0.00
2013-10-13 18:00:00,116.25,79.75,33.34,3.16,153.80,117.34,36.46,645.72,22.55,2.49,0.00,0.00
2013-10-13 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.55,1.87,1.00,0.00
2013-10-13 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.62,1.25,1.00,0.00
2013-10-13 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.31,0.80,1.00,0.00
2013-10-13 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.47,0.54,1.00,0.00
2013-10-13 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.46,0.49,1.00,0.00
2013-10-14 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,0.66,1.00,0.00
2013-10-14 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.87,0.71,1.00,0.00
2013-10-14 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.28,0.87,1.00,0.00
2013-10-14 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.67,0.89,1.00,0.00
2013-10-14 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71,0.87,1.00,0.00
2013-10-14 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,0.99,1.00,0.00
2013-10-14 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.28,0.80,1.00,0.00
2013-10-14 07:00:00,129.51,90.99,35.04,3.48,169.42,131.10,38.32,684.62,10.66,0.63,0.00,0.00
2013-10-14 08:00:00,389.13,325.87,55.04,8.22,400.88,340.70,60.18,852.71,12.64,0.49,0.00,0.00
2013-10-14 09:00:00,641.72,559.49,69.56,12.67,617.48,541.42,76.06,924.45,15.91,0.32,0.00,0.00
2013-10-14 10:00:00,853.80,757.00,80.44,16.36,797.28,709.32,87.96,962.08,18.88,0.29,0.00,0.00
2013-10-14 11:00:00,1005.70,898.90,87.81,18.99,925.50,829.48,96.02,982.63,22.05,0.88,0.00,0.00
2013-10-14 12:00:00,1081.22,969.55,91.38,20.29,988.98,889.06,99.92,989.09,24.49,1.42,0.00,0.00
2013-10-14 13:00:00,1077.24,965.83,91.20,20.22,985.60,885.88,99.72,986.73,26.40,1.96,0.00,0.00
2013-10-14 14:00:00,994.66,888.58,87.28,18.80,916.18,820.74,95.44,975.86,27.36,2.36,0.00,0.00
2013-10-14 15:00:00,840.38,744.49,79.76,16.13,786.20,698.98,87.22,954.34,28.35,2.64,0.00,0.00
2013-10-14 16:00:00,627.25,546.03,68.79,12.43,605.64,530.42,75.22,915.43,27.67,2.85,0.00,0.00
2013-10-14 17:00:00,375.42,313.25,54.18,7.99,389.66,330.42,59.24,841.84,26.59,2.72,0.00,0.00
2013-10-14 18:00:00,118.11,80.93,33.91,3.26,159.04,121.96,37.08,661.77,24.93,2.38,0.00,0.00
2013-10-14 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.38,1.90,1.00,0.00
2013-10-14 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.32,1.27,1.00,0.00
2013-10-14 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.83,0.80,1.00,0.00
2013-10-14 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.73,1.00,0.00
2013-10-14 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.72,0.56,1.00,0.00
2013-10-15 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.52,0.87,1.00,0.00
2013-10-15 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.90,0.94,1.00,0.00
2013-10-15 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,1.11,1.00,0.00
2013-10-15 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.88,0.96,1.00,0.00
2013-10-15 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,0.93,1.00,0.00
2013-10-15 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.55,0.93,1.00,0.00
2013-10-15 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.57,0.64,1.00,0.00
2013-10-15 07:00:00,128.51,89.85,35.17,3.49,170.02,131.56,38.46,672.00,11.93,0.41,0.00,0.00
2013-10-15 08:00:00,383.60,320.54,54.89,8.17,398.02,338.00,60.02,837.58,14.24,0.32,0.00,0.00
2013-10-15 09:00:00,631.64,549.92,69.17,12.54,611.08,535.44,75.64,908.55,18.11,0.50,0.00,0.00
2013-10-15 10:00:00,840.09,744.03,79.89,16.17,787.96,700.60,87.36,945.88,20.06,0.66,0.00,0.00
2013-10-15 11:00:00,989.17,883.27,87.15,18.75,913.86,818.56,95.30,966.18,23.20,1.21,0.00,0.00
2013-10-15 12:00:00,1061.82,951.23,90.59,20.00,974.84,875.78,99.06,971.27,25.55,1.76,0.00,0.00
2013-10-15 13:00:00,1055.99,945.78,90.32,19.90,969.86,871.10,98.76,967.38,27.44,2.46,0.00,0.00
2013-10-15 14:00:00,973.06,868.25,86.35,18.46,899.94,805.52,94.42,954.88,28.28,2.84,0.00,0.00
2013-10-15 15:00:00,821.49,726.69,78.96,15.84,772.10,685.76,86.34,933.12,29.17,3.02,0.00,0.00
2013-10-15 16:00:00,612.25,531.92,68.13,12.20,594.58,520.08,74.50,893.86,28.35,3.02,0.00,0.00
2013-10-15 17:00:00,365.49,303.87,53.77,7.85,382.48,323.68,58.80,819.64,27.18,2.84,0.00,0.00
2013-10-15 18:00:00,116.11,78.83,34.02,3.26,158.84,121.64,37.20,650.94,25.62,2.36,0.00,0.00
2013-10-15 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,1.93,1.00,0.00
2013-10-15 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.10,1.40,1.00,0.00
2013-10-15 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.16,0.81,1.00,0.00
2013-10-15 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.11,0.27,1.00,0.00
2013-10-15 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.97,0.33,1.00,0.00
2013-10-16 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.20,0.49,1.00,0.00
2013-10-16 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.59,0.42,1.00,0.00
2013-10-16 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.91,0.57,1.00,0.00
2013-10-16 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.12,0.67,1.00,0.00
2013-10-16 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.99,0.57,1.00,0.00
2013-10-16 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.28,0.60,1.00,0.00
2013-10-16 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.94,0.55,1.00,0.00
2013-10-16 07:00:00,130.95,91.56,35.79,3.60,175.26,136.12,39.14,681.01,11.20,0.41,0.00,0.00
2013-10-16 08:00:00,387.02,323.32,55.40,8.30,404.44,343.86,60.58,844.09,13.14,0.28,0.00,0.00
2013-10-16 09:00:00,636.07,553.66,69.72,12.69,618.54,542.30,76.24,914.51,16.39,0.37,0.00,0.00
2013-10-16 10:00:00,845.68,748.86,80.48,16.34,796.54,708.54,88.00,952.39,18.54,0.49,0.00,0.00
2013-10-16 11:00:00,995.91,889.20,87.76,18.95,923.54,827.58,95.96,973.33,21.97,1.09,0.00,0.00
2013-10-16 12:00:00,1066.18,954.91,91.12,20.15,982.34,882.70,99.64,975.95,24.54,1.58,0.00,0.00
2013-10-16 13:00:00,1058.71,947.89,90.79,20.02,975.86,876.58,99.28,970.70,26.81,2.30,0.00,0.00
2013-10-16 14:00:00,973.95,868.61,86.79,18.55,904.28,809.38,94.90,956.71,27.82,2.58,0.00,0.00
2013-10-16 15:00:00,821.32,726.09,79.33,15.91,775.38,688.64,86.74,934.03,28.95,2.78,0.00,0.00
2013-10-16 16:00:00,611.45,530.72,68.48,12.25,597.16,522.28,74.88,893.93,28.30,2.78,0.00,0.00
2013-10-16 17:00:00,364.73,302.77,54.07,7.89,384.72,325.60,59.12,819.19,27.09,2.75,0.00,0.00
2013-10-16 18:00:00,115.42,77.83,34.29,3.29,160.34,122.84,37.50,647.86,25.17,2.36,0.00,0.00
2013-10-16 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,1.79,1.00,0.00
2013-10-16 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.60,1.25,1.00,0.00
2013-10-16 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.15,0.82,1.00,0.00
2013-10-16 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.15,0.59,1.00,0.00
2013-10-16 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.14,0.50,1.00,0.00
2013-10-17 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,0.69,1.00,0.00
2013-10-17 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.53,0.67,1.00,0.00
2013-10-17 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.82,0.95,1.00,0.00
2013-10-17 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.06,1.12,1.00,0.00
2013-10-17 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.88,1.12,1.00,0.00
2013-10-17 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.04,1.06,1.00,0.00
2013-10-17 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.05,1.02,1.00,0.00
2013-10-17 07:00:00,136.14,95.46,36.89,3.78,184.46,144.12,40.34,706.53,11.61,0.82,0.00,0.00
2013-10-17 08:00:00,397.27,332.10,56.59,8.58,418.08,356.20,61.88,866.25,13.34,0.67,0.00,0.00
2013-10-17 09:00:00,648.67,564.70,70.97,13.01,634.02,556.42,77.60,932.80,16.90,0.39,0.00,0.00
2013-10-17 10:00:00,859.14,760.74,81.72,16.67,812.58,723.22,89.36,967.88,19.37,0.25,0.00,0.00
2013-10-17 11:00:00,1008.75,900.49,89.00,19.26,938.92,841.60,97.32,986.42,22.88,0.70,0.00,0.00
2013-10-17 12:00:00,1080.09,967.23,92.37,20.49,998.70,897.70,101.00,989.54,25.51,1.17,0.00,0.00
2013-10-17 13:00:00,1072.82,960.44,92.02,20.36,992.40,891.78,100.62,984.77,27.83,1.94,0.00,0.00
2013-10-17 14:00:00,987.50,880.67,87.96,18.88,920.26,824.08,96.18,971.42,28.67,2.31,0.00,0.00
2013-10-17 15:00:00,833.52,736.85,80.46,16.21,790.32,702.34,87.98,949.58,29.73,2.62,0.00,0.00
2013-10-17 16:00:00,621.60,539.54,69.54,12.52,610.36,534.32,76.04,910.79,28.94,2.64,0.00,0.00
2013-10-17 17:00:00,371.98,308.80,55.07,8.11,395.54,335.32,60.22,838.57,27.75,2.49,0.00,0.00
2013-10-17 18:00:00,117.52,79.05,35.06,3.40,165.96,127.62,38.34,664.07,25.90,2.09,0.00,0.00
2013-10-17 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,1.84,1.00,0.00
2013-10-17 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.14,1.39,1.00,0.00
2013-10-17 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.30,0.90,1.00,0.00
2013-10-17 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.24,0.56,1.00,0.00
2013-10-17 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.08,0.50,1.00,0.00
2013-10-18 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.08,0.65,1.00,0.00
2013-10-18 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.18,0.64,1.00,0.00
2013-10-18 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54,0.73,1.00,0.00
2013-10-18 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.74,0.87,1.00,0.00
2013-10-18 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.62,0.84,1.00,0.00
2013-10-18 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20,0.86,1.00,0.00
2013-10-18 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.72,0.85,1.00,0.00
2013-10-18 07:00:00,51.19,0.97,49.09,1.13,55.16,1.48,53.68,7.11,11.59,0.57,0.00,1.00
2013-10-18 08:00:00,154.77,3.31,148.06,3.39,165.48,3.58,161.90,8.63,12.42,0.59,0.00,1.00
2013-10-18 09:00:00,358.93,5.63,345.43,7.86,383.30,5.58,377.72,9.30,15.48,0.35,0.00,1.00
2013-10-18 10:00:00,416.48,8.15,399.22,9.12,444.32,7.78,436.54,10.37,17.72,0.37,0.00,1.00
2013-10-18 11:00:00,568.17,18.77,536.99,12.41,604.80,17.62,587.18,20.58,20.68,0.80,0.00,1.00
2013-10-18 12:00:00,485.27,12.58,462.09,10.61,517.00,11.72,505.28,12.88,21.96,1.03,0.00,1.00
2013-10-18 13:00:00,378.74,9.57,360.89,8.28,403.54,8.92,394.62,9.82,23.18,1.92,0.00,1.00
2013-10-18 14:00:00,329.53,8.79,313.53,7.20,351.10,8.26,342.84,9.71,23.89,2.36,0.00,1.00
2013-10-18 15:00:00,309.66,7.35,295.54,6.77,330.20,7.04,323.16,9.49,24.52,2.38,0.00,1.00
2013-10-18 16:00:00,183.69,5.40,174.27,4.02,195.94,5.38,190.56,9.14,24.19,2.46,0.00,1.00
2013-10-18 17:00:00,170.92,3.08,164.08,3.75,182.80,3.38,179.42,8.40,22.94,2.42,0.00,1.00
2013-10-18 18:00:00,118.74,79.65,35.59,3.50,170.40,131.48,38.92,674.54,21.64,2.18,0.00,0.00
2013-10-18 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,1.68,1.00,0.00
2013-10-18 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.93,1.23,1.00,0.00
2013-10-18 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,0.88,1.00,0.00
2013-10-18 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.17,0.69,1.00,0.00
2013-10-18 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.08,0.57,1.00,0.00
2013-10-19 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.58,0.75,1.00,0.00
2013-10-19 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.98,0.78,1.00,0.00
2013-10-19 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.43,0.89,1.00,0.00
2013-10-19 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.73,1.01,1.00,0.00
2013-10-19 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.72,1.14,1.00,0.00
2013-10-19 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.80,0.94,1.00,0.00
2013-10-19 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.37,1.03,1.00,0.00
2013-10-19 07:00:00,137.61,96.15,37.55,3.91,190.60,149.54,41.06,705.35,9.96,0.73,0.00,0.00
2013-10-19 08:00:00,393.84,328.50,56.72,8.62,420.24,358.22,62.02,855.64,11.46,0.64,0.00,0.00
2013-10-19 09:00:00,639.24,555.58,70.71,12.95,631.12,553.80,77.32,917.88,13.74,0.12,0.00,0.00
2013-10-19 10:00:00,535.90,15.21,508.97,11.72,571.14,14.60,556.54,19.38,17.21,0.39,0.00,1.00
2013-10-19 11:00:00,986.95,879.84,88.12,18.99,925.50,829.14,96.36,965.38,19.18,1.04,0.00,0.00
2013-10-19 12:00:00,1059.03,947.25,91.54,20.23,986.16,886.06,100.10,971.12,21.00,1.39,0.00,0.00
2013-10-19 13:00:00,1053.27,941.87,91.27,20.13,981.30,881.50,99.80,968.18,21.62,2.04,0.00,0.00
2013-10-19 14:00:00,970.85,864.80,87.35,18.70,911.70,816.18,95.52,956.83,21.89,2.44,0.00,0.00
2013-10-19 15:00:00,533.84,14.92,507.25,11.67,569.02,14.36,554.66,19.30,20.92,3.09,0.00,1.00
2013-10-19 16:00:00,346.59,5.29,333.71,7.59,370.20,5.30,364.90,8.96,19.56,3.05,0.00,1.00
2013-10-19 17:00:00,170.65,3.02,163.88,3.74,182.54,3.34,179.20,8.25,18.31,2.77,0.00,1.00
2013-10-19 18:00:00,116.76,77.68,35.59,3.49,169.94,131.02,38.92,663.44,16.43,2.35,0.00,0.00
2013-10-19 19:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.98,2.04,1.00,0.00
2013-10-19 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.77,2.02,1.00,0.00
2013-10-19 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.64,1.90,1.00,0.00
2013-10-19 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,1.44,1.00,0.00
2013-10-19 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.86,1.20,1.00,0.00
2013-10-20 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.19,1.20,1.00,0.00
2013-10-20 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.63,0.96,1.00,0.00
2013-10-20 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,0.74,1.00,0.00
2013-10-20 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.77,0.69,1.00,0.00
2013-10-20 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.30,0.55,1.00,0.00
2013-10-20 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.77,0.72,1.00,0.00
2013-10-20 06:00:00,0.64,0.00,0.62,0.01,0.68,0.00,0.68,0.00,7.61,0.63,1.00,0.00
2013-10-20 07:00:00,134.50,93.15,37.50,3.85,187.88,146.88,41.00,680.23,8.29,0.61,0.00,0.00
2013-10-20 08:00:00,383.85,319.06,56.33,8.46,412.28,350.68,61.60,830.40,9.54,0.40,0.00,0.00
2013-10-20 09:00:00,624.63,541.73,70.18,12.72,619.84,543.10,76.74,895.20,11.61,0.58,0.00,0.00
2013-10-20 10:00:00,278.12,7.28,264.75,6.08,296.52,7.02,289.50,9.28,13.82,0.89,0.00,1.00
2013-10-20 11:00:00,352.10,8.62,335.77,7.70,375.32,8.16,367.16,9.47,15.84,1.20,0.00,1.00
